Date,Open,High,Low,Close,Adj Close,Volume,Return,RSI,Residuals
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.580230712890625,142623200,-0.011570118377112637,36.3379468256994,-0.007137582501682215
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.27901077270508,169709600,0.0181123867561781,35.747422208174726,0.022711572987384233
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.191715240478516,214277600,0.023236442308971705,44.62342255196497,0.025330756480214708
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.96718215942383,266157600,0.0441749477055704,53.29902320727049,0.04382094407113913
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.04323196411133,136272800,0.0018121255889567145,52.954044201572664,0.0015554775470419443
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.6927375793457,224805200,0.039233558843488,59.44347185040368,0.03714554696954259
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.00885009765625,169805600,0.007234898425315883,58.373661442753885,0.005448794854185542
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.22038650512695,113611200,0.004806678815767684,59.818183144283054,0.0026129206806419433
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.53174591064453,92844800,0.007041082860763215,69.11761358894798,0.002222957601687517
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.16872024536133,111957200,0.01430382576948408,86.10435623795262,0.004691917792605308
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.9969367980957,104848800,-0.003803150639036912,85.48827407920484,-0.013241195735528493
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.89195251464844,83115200,-0.0023331428963340173,90.44270644325704,-0.013169364955535355
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.48395538330078,94780800,-0.009088424728564082,85.54301299659312,-0.018541917546940265
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.899112701416016,76732400,0.009332742885338918,86.03973276547246,-0.00026092787608654813
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.61518859863281,69176000,-0.0063236016415586516,87.84937078329106,-0.016427965455475056
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.45294189453125,73190800,-0.0036365800346865873,84.79067087819885,-0.012877756417854689
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.76789474487305,73603200,0.007085084516769591,83.4611398038776,-0.0017808884964200522
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.65574645996094,60962800,-0.0025051051775213384,75.97781095077497,-0.009259228186923318
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,44.94205093383789,80233600,0.006411369119843524,76.91574776040952,-0.0006074465008096726
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.89195251464844,92936000,-0.0011147337103775135,65.83925100290517,-0.005007681127391476
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,44.99455261230469,69844000,0.0022854897572737176,63.797367780298075,-0.0010312233159015527
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,44.832305908203125,90056400,-0.0036059188208750204,58.68518368120415,-0.005479936240690278
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.73686599731445,74762000,-0.002128820031788936,53.10143469689331,-0.002427062746904806
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.5865364074707,109931200,-0.0033603066842629037,39.67837230252319,0.00012953674849103605
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.390621185302734,93770000,0.01803425075416487,55.70141516105081,0.017002274581537993
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.76998519897461,105064800,0.008357762105152933,61.779682962753704,0.0056104544093461516
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.123104095458984,86264000,0.007715075610124744,72.31946494742867,0.0019933645356626888
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.28297805786133,83734400,0.003466244641112226,70.25129622765375,-0.0016718141304205882
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.15890884399414,85388800,-0.002680666177359625,73.699387774942,-0.008791801542229881
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.73897933959961,106627200,-0.009097474678480655,68.29584911230722,-0.013683692006317062
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.6268310546875,73234000,-0.0024519192717318283,62.967988508990885,-0.005534575463052267
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,45.87735366821289,67644400,0.005490686241722997,67.70378282035888,0.0010715543414333492
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.50038146972656,86553600,-0.00821695604355488,57.88424680483388,-0.009864943232893903
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.52424240112305,86440400,0.0005244116780067642,58.99529045794028,-0.0014371201368698905
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,45.05657958984375,246876800,-0.01027283018042624,50.79939430886315,-0.009921420301407455
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,45.03273391723633,73939600,-0.0005292384114482518,52.67864334955579,-0.0007081663234860865
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.30500411987305,134314000,-0.01616001814814849,45.06275676194297,-0.014189687296524194
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.49827575683594,82514800,0.004362298137699394,49.000774780673154,0.005221291571040499
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.2501335144043,102847600,-0.005576446237774091,35.2288020869359,-0.0008309016242888639
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,44.12128829956055,108801600,-0.002911747482113425,27.16481848979963,0.0041095121406213506
2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,43.46514892578125,126652400,-0.014871265075590112,16.036978941734674,-0.004709647939101804
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,44.004371643066406,98276800,0.012405863792297245,23.457430877777355,0.020473375249768035
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,43.939964294433594,101141200,-0.001463657955514952,23.78807419403971,0.006510543545597108
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.25967788696289,69460800,0.007276145933732492,32.1015484082983,0.01290422435305703
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.16661834716797,90950800,-0.0021025805933923003,32.25051979872059,0.003483457012598593
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.660518646240234,70925200,0.011182660515007159,36.035135215593705,0.015700652036247334
2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,43.882694244384766,55819200,-0.01741637637522042,32.99900656118629,-0.01204156719486431
2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,44.23582458496094,66416800,0.008047143564375858,37.33591101305663,0.01219804666457731
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,44.84901428222656,69940800,0.013861834904601134,48.016546519223596,0.014998584734657103
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.47174072265625,79026400,0.01388495266609402,53.764225871215025,0.013399665445587822
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.4168701171875,63756400,-0.0012066968318503735,60.77714632225431,-0.0036710813727889695
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,44.82754135131836,75326000,-0.012975988093158253,52.963953192100156,-0.013235432524499947
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.5791130065918,72164400,0.01676584600933806,60.96892415226221,0.014247340365481385
2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,45.650691986083984,50055600,0.0015704337967663573,62.74362094240572,-0.0014489042301857914
2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,45.55048751831055,60172400,-0.0021950262616825533,69.15006834568413,-0.007022310489912437
2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,45.67932891845703,62138000,0.0028285405308712264,66.63529647108032,-0.0012890567255365824
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,45.428794860839844,65573600,-0.005484626494063005,64.25953368466281,-0.008931766157602338
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.78193283081055,81147200,0.007773439094135304,64.48690823493877,0.004262132673489953
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.676937103271484,82704800,-0.0022933878289298493,64.34073429068384,-0.005763442895961302
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,45.71749496459961,63957600,0.0008879286550327326,60.98158954822815,-0.0016341512559774618
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,46.049156188964844,74791600,0.007254579994421251,74.80873347795357,0.0008303791779190675
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,46.483394622802734,66839600,0.009429889052819496,75.26814762207418,0.0028760382127721133
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.33785629272461,76304000,-0.003130974647164275,68.70505148680552,-0.00783267187079276
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.56718063354492,96096000,-0.016631664061263263,51.15608084941607,-0.01638091372652007
2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,45.311893463134766,84118000,-0.005602435060953148,48.78728079259721,-0.004683192066437154
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.40255355834961,157492000,0.0020008012970944566,57.50770015420231,0.00045907832000274124
2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,48.07721710205078,271742800,0.058909980476401946,71.71292099551526,0.053359440530763746
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.48255920410156,249616000,0.02923093695435286,77.0370055355152,0.022177901504818288
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.625728607177734,133789600,0.002893330607368849,78.58092229456409,-0.004595409416620365
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.883392333984375,101701600,0.005192139924961703,78.96108319134018,-0.002403884277907827
2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,49.41575241088867,102349600,-0.00937466161011491,76.66778765117344,-0.016323501078722845
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,49.449153900146484,90102000,0.000675927970904544,75.6252099137954,-0.005978688453139758
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,49.83806610107422,93970400,0.007864890908205968,77.96679002172601,0.0005494634925730588
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,49.689613342285156,98444800,-0.0029787022331081436,76.31480918947415,-0.009827928604348647
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,50.01044845581055,103563600,0.006456784264255111,76.28078554678147,-0.00038284038676704435
2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,50.22115707397461,82992000,0.004213291915393436,75.55577696101189,-0.0024217300227640064
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.33848190307617,115230400,0.0023361634007903476,77.45895844788312,-0.004835950239356273
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,51.07593536376953,114001600,0.014649894728913093,87.98347765659219,0.004507684976852264
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,52.09592056274414,141708000,0.019969975913512794,92.31441675605143,0.008605543547273376
2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,51.58832931518555,121150800,-0.009743397219505012,86.67538487844111,-0.019516453645189225
2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,51.487762451171875,104639200,-0.001949411142959212,79.10494988651709,-0.009586035576918187
2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,51.49016189575195,76072400,4.660223062424862e-05,72.5264330247804,-0.0057335167453905975
2018-08-23,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,51.59550476074219,75532800,0.0020458833515324404,72.29122148114573,-0.003667857210668632
2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,51.755924224853516,73905600,0.003109175205383119,71.66763924066836,-0.0024285858986429973
2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,52.1821174621582,82100400,0.008234675424847904,82.32046907479311,-0.00030939198579177027
2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,52.603515625,91107200,0.008075528233352891,83.79009446876745,-0.0008832781864570628
2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,53.388858795166016,109019200,0.01492948067890687,85.05906963535244,0.005612560208122411
2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,53.87969970703125,195175200,0.009193695518917355,88.75115010978962,-0.0011651570006894346
2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,54.502227783203125,173360400,0.01155403759777518,89.34569146245212,0.0010274011704290327
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,54.6770133972168,109560400,0.003206944397005751,89.27821559378206,-0.007300649847870041
2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,54.32026290893555,133332000,-0.006524688641816101,83.677703282592,-0.01545177744883507
2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,53.4176025390625,137160000,-0.016617378516490255,69.26725582831868,-0.02147773390736763
2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,52.986610412597656,150479200,-0.00806835398780159,58.11516359341776,-0.009781507579742756
2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,52.27549743652344,158066000,-0.013420616463987844,56.036969092107036,-0.014547288404298142
2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,53.5971794128418,142996000,0.025283010992353416,65.2581017043062,0.02155406814770815
2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,52.931541442871094,197114800,-0.012419272380800317,59.513193122989286,-0.014526960106584445
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,54.210121154785156,166825600,0.024155346265402722,64.94250217355476,0.020515467911079364
2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,53.59477996826172,127997200,-0.011351038762050791,59.98960514901567,-0.013593173437677453
2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,52.167762756347656,148780400,-0.026626048521127044,49.92966599665881,-0.026029194966509073
2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,52.25394058227539,126286800,0.0016519363947085086,48.229004370333065,0.002728729069001609
2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,52.28508377075195,108495200,0.0005959969359157213,43.945448184312426,0.0028816404204898283
